true_date,price,USD_to_LKR,weather_cat,crop_cat,region,grade,elevation
2023-05-17,1240.0,316.57,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2023-05-24,1120.0,304.7769,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-05-31,1385.0,305.9863,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-06-07,1000.0,307.6588,Mixed,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-06-14,1100.0,307.9829,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-06-21,1060.0,309.1192,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-06-28,1220.0,309.1192,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-07-05,1380.0,306.1407,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-07-12,1100.0,313.5441,Mixed,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-07-19,1380.0,323.6212,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-07-26,1290.0,326.18965000000003,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-08-02,1750.0,323.3395,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2023-08-09,980.0,322.1798,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-08-16,980.0,322.1798,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-08-23,1260.0,323.7206,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-08-30,1280.0,322.23325,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-09-06,1300.0,323.9038,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-09-13,1460.0,325.6304,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-09-20,1500.0,324.0716,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-09-27,1400.0,324.0716,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-10-04,1300.0,324.2171,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-10-11,1480.0,324.0872,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-10-18,1320.0,326.8024,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-10-25,1380.0,327.8855,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-11-01,1420.0,328.9997,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-11-08,1380.0,328.4814,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2023-11-15,1300.0,329.322,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-11-22,1300.0,328.9604,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-11-29,1300.0,328.9604,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-12-06,1300.0,327.1769,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-12-13,1300.0,326.9876,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-12-20,1300.0,327.1769,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-12-27,1380.0,327.1769,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-01-03,1460.0,320.9931,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-01-10,1400.0,320.0026,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-01-17,1460.0,315.6095,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-01-24,1446.6666666666667,315.6095,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-01-31,1433.3333333333333,315.6095,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-02-07,1420.0,313.1754,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-02-14,1320.0,311.8864,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-02-21,1460.0,309.5676,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-02-28,1320.0,313.3029,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2024-03-06,1950.0,306.5576,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-03-13,1650.0,303.9707,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-03-20,1460.0,300.9121,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-03-27,1650.0,308.1885,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-04-03,1600.0,301.7564,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-04-10,1650.0,314.8683,Bright,Increase,NUWARA ELIYAS,PEK/PEK1,High
2024-04-17,1300.0,298.5569,Bright,Increase,NUWARA ELIYAS,PEK/PEK1,High
2024-04-24,1500.0,296.6131,Bright,Increase,NUWARA ELIYAS,PEK/PEK1,High
2024-05-01,1320.0,301.8755,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-05-08,1300.0,300.0175,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-05-15,1180.0,301.8051,Rainy,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-05-22,1300.0,300.3226,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-05-29,1290.0,300.3226,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-06-05,1280.0,302.1764,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-06-12,1320.0,305.2629,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-06-19,1240.0,305.5387,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-06-26,1260.0,302.1657,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-07-03,1300.0,303.669,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-07-10,1300.0,304.337,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-07-17,1300.0,303.6583,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-07-24,1320.0,302.4023,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-07-31,1360.0,303.6974,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2024-08-07,1300.0,299.2055,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-08-14,1280.0,300.5855,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-08-21,1040.0,300.6247,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-08-28,1400.0,301.9209,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-09-04,1300.0,302.4495,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-09-11,1200.0,303.0942,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-09-18,1020.0,298.1652,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-09-25,940.0,300.5133,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-10-02,1280.0,294.8866,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-10-09,1100.0,292.8267,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-10-16,810.0,293.3114,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-10-23,1180.0,293.2486,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-10-30,1260.0,293.0482,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-11-06,1700.0,292.6791,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-11-13,1200.0,290.9599,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2024-11-20,1300.0,291.1331,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-11-27,1000.0,292.7939,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-12-04,1110.0,292.5792,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2024-12-11,1220.0,291.1392,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-12-18,1220.0,296.468,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2024-12-25,1300.0,290.5973,Rainy,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-01-01,1500.0,322.7829,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-01-08,1220.0,322.8849,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-01-15,1193.3333333333333,322.8849,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-01-22,1166.6666666666667,322.8849,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-01-29,1140.0,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-02-05,1186.3636363636363,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-02-12,1232.7272727272727,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-02-19,1279.090909090909,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-02-26,1325.4545454545455,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-03-05,1371.8181818181818,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-03-12,1418.1818181818182,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-03-19,1464.5454545454545,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-03-26,1510.909090909091,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-04-02,1557.2727272727273,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-04-09,1603.6363636363637,300.95725,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-04-16,1650.0,299.6805,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-04-23,1700.0,299.5799,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-04-30,1060.0,299.8698,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-05-07,1400.0,298.3023,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-05-14,1140.0,300.7551,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-05-21,1600.0,299.6258,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-05-28,1370.0,299.6258,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-06-04,1140.0,300.306,Rainy,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-06-11,1100.0,299.951,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-06-18,1193.3333333333333,299.951,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-06-25,1286.6666666666667,299.951,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-07-02,1380.0,300.4246,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-07-09,1220.0,301.2728,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-07-16,1340.0,301.7035,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-07-23,1160.0,302.2176,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-07-30,1090.0,302.2176,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-08-06,1020.0,300.428,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-08-13,1200.0,301.0624,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-08-20,1140.0,301.759,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-08-27,1420.0,302.1319,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-09-03,1400.0,301.753,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-09-10,1260.0,302.7265,Mixed,Slight Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-09-17,1280.0,308.8827,Rainy,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-09-24,1290.0,308.8827,Rainy,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-10-01,1300.0,301.958,Bright,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-10-08,1200.0,302.7687,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-10-15,1200.0,302.6108,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-10-22,1180.0,304.5063,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-10-29,1100.0,304.5063,Rainy,Increase,NUWARA ELIYAS,PEK/PEK1,High
2025-11-05,1020.0,298.8259,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-11-12,1400.0,304.1602,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-11-19,1280.0,307.8004,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-11-26,1100.0,307.998,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-12-03,1260.0,309.5317,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-12-10,1220.0,309.5317,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2025-12-17,1180.0,310.0368,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-12-24,1180.0,310.0368,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2025-12-31,1180.0,310.0368,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-01-06,920.0,189.0696,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-01-13,960.0,197.5241,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-01-20,940.0,188.6854,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-01-27,940.0,188.6854,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-02-03,940.0,193.9604,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-02-10,1000.0,194.4061,Mixed,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-02-17,940.0,193.5044,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-02-24,1020.0,195.8167,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-03-03,1000.0,198.7859,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-03-10,980.0,195.5257,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-03-17,980.0,198.462,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-03-24,960.0,199.0263,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2021-03-31,960.0,196.6476,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-04-07,870.0,193.6376,Mixed,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-04-14,900.0,195.0656,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-04-21,900.0,200.06,Bright,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-04-28,920.0,200.06,Bright,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-05-05,940.0,196.6469,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2021-05-12,920.0,197.0089,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-05-19,1020.0,197.0191,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-05-26,890.0,196.9664,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2021-06-02,920.0,197.5298,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-06-09,960.0,197.973,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-06-16,940.0,199.0131,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-06-23,940.0,199.0865,Mixed,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-06-30,940.0,197.9284,Bright,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-07-07,940.0,199.6139,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-07-14,980.0,198.67,Mixed,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-07-21,900.0,199.0015,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-07-28,1120.0,199.5045,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-08-04,920.0,199.544,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-08-11,1120.0,199.5392,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-08-18,960.0,199.4368,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-08-25,950.0,199.39775,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-09-01,980.0,199.3643,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-09-08,920.0,199.4965,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-09-15,1140.0,199.7687,Mixed,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-09-22,980.0,201.5033,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-09-29,960.0,201.5033,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-10-06,940.0,200.0643,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-10-13,1160.0,200.4485,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-10-20,920.0,201.4879,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-10-27,980.0,199.6986,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-11-03,920.0,201.9818,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2021-11-10,900.0,202.0085,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-11-17,1040.0,202.6712,Bright,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-11-24,920.0,201.4611,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-12-01,1300.0,202.6101,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-12-08,940.0,193.549,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2021-12-15,850.0,202.4479,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-12-22,1040.0,202.778,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2021-12-29,1720.0,202.778,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-01-04,2400.0,367.7045,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-01-11,2450.0,367.9773,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-01-18,2400.0,364.1424,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-01-25,2425.0,365.67679999999996,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-02-01,2400.0,364.9107,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-02-08,2250.0,365.4467,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-02-15,2300.0,361.954,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-02-22,2300.0,365.3946,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-03-01,2000.0,339.8757,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-03-08,2050.0,322.9597,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-03-15,1900.0,324.5466,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-03-22,2050.0,338.8015,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-03-29,2000.0,338.8015,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-04-05,1950.0,322.1652,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-04-12,2000.0,324.9441,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2023-04-19,1950.0,323.206,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-04-26,1800.0,323.206,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-05-03,1650.0,292.7388,Bright,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-05-10,1900.0,309.7046,Overcast,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-05-17,1800.0,316.57,Rainy,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2023-05-24,1900.0,304.7769,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-05-31,1850.0,305.9863,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-06-07,1700.0,307.6588,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-06-14,2050.0,307.9829,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-06-21,2000.0,309.1192,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-06-28,2225.0,309.1192,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-07-05,2450.0,306.1407,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-07-12,1950.0,313.5441,Mixed,Slight Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-07-19,1700.0,323.6212,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-07-26,2000.0,326.18965000000003,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-08-02,2000.0,323.3395,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-08-09,1950.0,322.1798,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-08-16,1950.0,322.1798,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-08-23,1950.0,323.7206,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-08-30,1900.0,322.23325,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-09-06,1950.0,323.9038,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-09-13,1950.0,325.6304,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-09-20,1950.0,324.0716,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-09-27,1975.0,324.0716,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-10-04,2000.0,324.2171,Rainy,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2023-10-11,2050.0,324.0872,Overcast,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-10-18,2100.0,326.8024,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-10-25,2000.0,327.8855,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-11-01,1900.0,328.9997,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-11-08,2600.0,328.4814,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2023-11-15,2300.0,329.322,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-11-22,1900.0,328.9604,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-11-29,2000.0,328.9604,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-12-06,2100.0,327.1769,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-12-13,2050.0,326.9876,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2023-12-20,2100.0,327.1769,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2023-12-27,1975.0,327.1769,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-01-03,1850.0,320.9931,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-01-10,1950.0,320.0026,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-01-17,1900.0,315.6095,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-01-24,1883.3333333333333,315.6095,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-01-31,1866.6666666666667,315.6095,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-02-07,1850.0,313.1754,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-02-14,2050.0,311.8864,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-02-21,1900.0,309.5676,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-02-28,1800.0,313.3029,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-03-06,1800.0,306.5576,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-03-13,1650.0,303.9707,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-03-20,2200.0,300.9121,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-03-27,1850.0,308.1885,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-04-03,1750.0,301.7564,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-04-10,1700.0,314.8683,Bright,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-04-17,2000.0,298.5569,Mixed,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-04-24,1900.0,296.6131,Bright,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2024-05-01,1800.0,301.8755,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-05-08,1750.0,300.0175,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-05-15,1700.0,301.8051,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-05-22,1750.0,300.3226,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-05-29,1775.0,300.3226,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-06-05,1800.0,302.1764,Overcast,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-06-12,1750.0,305.2629,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-06-19,1800.0,305.5387,Rainy,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2024-06-26,1750.0,302.1657,Rainy,Decline,WESTERN MEDIUM,PEK/PEK1,Medium
2024-07-03,1750.0,303.669,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-07-10,1900.0,304.337,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-07-17,1750.0,303.6583,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-07-24,1800.0,302.4023,Rainy,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-07-31,1850.0,303.6974,Mixed,Increase,WESTERN MEDIUM,PEK/PEK1,Medium
2024-08-07,1800.0,299.2055,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-08-14,1700.0,300.5855,Mixed,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
2024-08-21,1700.0,300.6247,Bright,Maintained,WESTERN MEDIUM,PEK/PEK1,Medium
